Timestamp(ms),Current(uA),D0-D7
851540,11324.858,00000000
851550,11242.962,00000000
851560,10705.163,00000000
851570,10606.736,00000000
851580,10865.946,00000000
851590,10621.343,00000000
851600,10884.663,00000000
851610,11075.700,00000000
851620,11208.741,00000000
851630,11218.208,00000000
851640,11010.195,00000000
851650,10883.414,00000000
851660,10829.678,00000000
851670,11801.006,00000000
851680,11713.026,00000000
851690,11269.061,00000000
851700,10773.189,00000000
851710,11245.930,00000000
851720,11604.967,00000000
851730,10880.532,00000000
851740,11017.537,00000000
851750,11278.898,00000000
851760,11593.049,00000000
851770,11486.533,00000000
851780,11058.951,00000000
851790,10817.771,00000000
851800,10769.476,00000000
851810,10773.342,00000000
851820,11030.185,00000000
851830,11375.332,00000000
851840,11380.391,00000000
851850,10942.725,00000000
851860,10813.269,00000000
851870,11047.536,00000000
851880,11376.336,00000000
851890,11539.117,00000000
851900,11451.628,00000000
851910,11223.159,00000000
851920,11008.146,00000000
851930,11338.474,00000000
851940,11088.354,00000000
851950,11151.840,00000000
851960,11043.919,00000000
851970,11264.336,00000000
851980,11162.345,00000000
851990,11123.054,00000000
852000,10916.247,00000000
852010,11235.862,00000000
852020,10794.696,00000000
852030,10807.988,00000000
852040,11165.360,00000000
852050,10797.727,00000000
852060,11420.849,00000000
852070,11014.226,00000000
852080,10710.140,00000000
852090,11008.626,00000000
852100,11545.524,00000000
852110,11416.669,00000000
852120,11134.238,00000000
852130,10941.428,00000000
852140,10973.839,00000000
852150,10762.418,00000000
852160,11350.747,00000000
852170,11262.090,00000000
852180,11452.748,00000000
852190,11217.021,00000000
852200,11262.226,00000000
852210,10959.651,00000000
852220,11512.509,00000000
852230,10900.152,00000000
852240,10971.178,00000000
852250,10694.730,00000000
852260,11019.794,00000000
852270,10942.489,00000000
852280,10913.120,00000000
852290,10503.863,00000000
852300,10799.651,00000000
852310,10891.384,00000000
852320,10930.915,00000000
852330,11027.662,00000000
852340,10588.294,00000000
852350,10959.062,00000000
852360,11123.896,00000000
852370,11150.981,00000000
852380,10741.780,00000000
852390,11094.183,00000000
852400,10619.825,00000000
852410,10607.398,00000000
852420,10666.197,00000000
852430,10876.006,00000000
852440,10896.079,00000000
852450,10997.980,00000000
852460,11289.525,00000000
852470,10958.014,00000000
852480,10989.457,00000000
852490,11014.041,00000000
852500,11111.873,00000000
852510,11092.270,00000000
852520,11178.778,00000000
852530,11087.958,00000000
852540,11332.716,00000000
852550,11184.651,00000000
852560,10566.643,00000000
852570,10623.655,00000000
852580,10829.872,00000000
852590,11509.148,00000000
852600,11367.584,00000000
852610,10874.760,00000000
852620,10873.252,00000000
852630,10888.112,00000000
852640,11105.479,00000000
852650,11559.233,00000000
852660,11074.002,00000000
852670,10811.293,00000000
852680,10730.238,00000000
852690,11482.812,00000000
852700,11275.239,00000000
852710,10767.301,00000000
852720,10773.573,00000000
852730,11065.747,00000000
852740,11407.110,00000000
852750,11074.061,00000000
852760,11040.919,00000000
852770,10920.081,00000000
852780,11376.954,00000000
852790,11404.038,00000000
852800,10558.789,00000000
852810,10930.576,00000000
852820,11385.090,00000000
852830,11382.393,00000000
852840,11053.149,00000000
852850,10797.302,00000000
852860,11017.432,00000000
852870,11084.649,00000000
852880,11600.489,00000000
852890,11104.532,00000000
852900,11132.265,00000000
852910,10917.727,00000000
852920,10777.762,00000000
852930,10913.469,00000000
852940,11415.879,00000000
852950,11160.473,00000000
852960,10922.396,00000000
852970,10640.309,00000000
852980,11123.954,00000000
852990,10835.124,00000000
853000,11189.037,00000000
853010,10939.132,00000000
853020,10727.393,00000000
853030,10727.613,00000000
853040,10850.643,00000000
853050,10802.712,00000000
853060,10803.653,00000000
853070,11111.885,00000000
853080,11173.571,00000000
853090,18889.537,00000000
853100,22709.174,00000000
853110,23374.916,00000000
853120,23698.199,00000000
853130,24406.932,00000000
853140,24818.381,00000000
853150,24762.414,00000000
853160,20717.221,00000000
853170,15831.888,00000000
853180,13664.283,00000000
853190,12966.003,00000000
853200,12683.710,00000000
853210,12524.460,00000000
853220,12468.203,00000000
853230,12543.687,00000000
853240,12557.869,00000000
853250,12103.571,00000000
853260,12843.324,00000000
853270,12632.797,00000000
853280,12623.762,00000000
853290,12517.396,00000000
853300,12720.605,00000000
853310,11829.836,00000000
853320,12356.603,00000000
853330,12477.295,00000000
853340,12553.358,00000000
853350,12365.642,00000000
853360,12365.969,00000000
853370,12743.895,00000000
853380,12870.132,00000000
853390,12677.724,00000000
853400,12403.571,00000000
853410,12283.043,00000000
853420,12822.842,00000000
853430,12763.717,00000000
853440,12541.646,00000000
853450,12555.165,00000000
853460,12633.886,00000000
853470,12731.596,00000000
853480,12341.738,00000000
853490,12582.471,00000000
853500,12731.290,00000000
853510,12891.654,00000000
853520,12645.375,00000000
853530,12301.892,00000000
853540,12379.357,00000000
853550,12881.418,00000000
853560,12947.486,00000000
853570,12837.648,00000000
853580,12621.992,00000000
853590,12309.991,00000000
853600,12380.952,00000000
853610,12959.953,00000000
853620,12579.125,00000000
853630,12412.817,00000000
853640,12297.007,00000000
853650,12215.329,00000000
853660,13116.264,00000000
853670,12369.354,00000000
853680,12240.666,00000000
853690,12143.448,00000000
853700,13192.914,00000000
853710,12995.546,00000000
853720,12395.025,00000000
853730,12096.794,00000000
853740,12296.644,00000000
853750,12832.562,00000000
853760,12955.688,00000000
853770,12898.563,00000000
853780,13071.273,00000000
853790,13013.330,00000000
853800,12812.382,00000000
853810,12936.127,00000000
853820,12008.334,00000000
853830,12557.748,00000000
853840,12641.301,00000000
853850,12662.086,00000000
853860,12764.808,00000000
853870,12533.402,00000000
853880,11885.780,00000000
853890,12585.306,00000000
853900,12915.172,00000000
853910,12959.291,00000000
853920,12655.745,00000000
853930,12405.826,00000000
853940,12648.381,00000000
853950,12574.319,00000000
853960,12739.763,00000000
853970,12613.489,00000000
853980,12398.008,00000000
853990,12814.300,00000000
854000,12858.447,00000000
854010,12797.143,00000000
854020,12749.579,00000000
854030,12418.291,00000000
854040,12271.476,00000000
854050,12772.223,00000000
854060,12565.846,00000000
854070,12174.844,00000000
854080,11745.271,00000000
854090,19690.732,00000000
854100,46348.766,00000000
854110,56208.938,00000000
854120,60617.613,00000000
854130,61547.855,00000000
854140,61825.219,00000000
854150,62083.348,00000000
854160,62198.402,00000000
854170,62267.820,00000000
854180,62040.863,00000000
854190,63066.469,00000000
854200,62471.703,00000000
854210,62295.016,00000000
854220,62495.113,00000000
854230,62312.551,00000000
854240,62511.262,00000000
854250,62539.270,00000000
854260,63033.480,00000000
854270,62931.422,00000000
854280,63258.422,00000000
854290,63126.695,00000000
854300,63310.535,00000000
854310,62734.930,00000000
854320,62967.852,00000000
854330,62520.426,00000000
854340,62434.816,00000000
854350,62459.395,00000000
854360,62665.047,00000000
854370,62142.398,00000000
854380,62593.371,00000000
854390,62644.141,00000000
854400,62692.496,00000000
854410,62938.480,00000000
854420,63029.492,00000000
854430,62442.922,00000000
854440,62377.824,00000000
854450,63012.871,00000000
854460,62360.254,00000000
854470,63634.242,00000000
854480,63222.527,00000000
854490,62392.941,00000000
854500,62280.012,00000000
854510,62716.801,00000000
854520,62863.000,00000000
854530,62914.738,00000000
854540,62765.691,00000000
854550,63033.301,00000000
854560,63356.652,00000000
854570,62294.227,00000000
854580,63023.723,00000000
854590,63804.852,00000000
854600,63721.773,00000000
854610,63608.480,00000000
854620,62767.488,00000000
854630,62491.711,00000000
854640,62402.719,00000000
854650,62396.934,00000000
854660,61965.867,00000000
854670,62601.832,00000000
854680,62496.965,00000000
854690,62701.219,00000000
854700,62358.496,00000000
854710,62353.414,00000000
854720,61380.602,00000000
854730,61786.023,00000000
854740,62052.781,00000000
854750,62774.363,00000000
854760,62920.508,00000000
854770,62842.680,00000000
854780,62857.172,00000000
854790,62452.828,00000000
854800,62886.848,00000000
854810,62353.766,00000000
854820,62336.754,00000000
854830,62328.438,00000000
854840,62810.996,00000000
854850,62655.262,00000000
854860,61991.910,00000000
854870,62193.723,00000000
854880,62255.801,00000000
854890,62774.277,00000000
854900,62504.438,00000000
854910,62518.582,00000000
854920,61846.949,00000000
854930,62417.969,00000000
854940,61755.551,00000000
854950,61880.945,00000000
854960,62031.633,00000000
854970,62336.305,00000000
854980,62964.605,00000000
854990,62272.570,00000000
855000,62336.297,00000000
855010,62210.148,00000000
855020,62605.840,00000000
855030,62791.156,00000000
855040,63089.398,00000000
855050,62540.688,00000000
855060,62556.699,00000000
855070,62391.031,00000000
855080,62828.203,00000000
855090,62003.742,00000000
855100,62167.762,00000000
855110,62496.719,00000000
855120,63650.355,00000000
855130,63362.535,00000000
855140,62031.664,00000000
855150,62457.215,00000000
855160,63011.344,00000000
855170,62249.184,00000000
855180,63158.359,00000000
855190,62944.379,00000000
855200,62919.621,00000000
855210,62880.105,00000000
855220,62767.449,00000000
855230,62426.715,00000000
855240,62471.508,00000000
855250,62886.867,00000000
855260,63144.770,00000000
855270,62193.379,00000000
855280,62798.410,00000000
855290,62905.109,00000000
855300,63043.590,00000000
855310,62794.496,00000000
855320,62600.328,00000000
855330,61765.617,00000000
855340,62314.867,00000000
855350,62004.547,00000000
855360,62768.867,00000000
855370,62431.762,00000000
855380,62473.023,00000000
855390,62720.207,00000000
855400,62720.793,00000000
855410,62774.375,00000000
855420,62216.691,00000000
855430,62756.320,00000000
855440,62698.121,00000000
855450,62379.004,00000000
855460,62729.367,00000000
855470,62620.801,00000000
855480,62703.535,00000000
855490,63216.770,00000000
855500,62274.840,00000000
855510,62938.398,00000000
855520,62695.020,00000000
855530,63405.738,00000000
855540,62162.449,00000000
855550,62182.316,00000000
855560,62415.492,00000000
855570,62158.953,00000000
855580,62337.063,00000000
855590,62676.465,00000000
855600,63076.836,00000000
855610,62569.438,00000000
855620,62684.973,00000000
855630,61644.887,00000000
855640,62230.961,00000000
855650,62162.031,00000000
855660,62250.020,00000000
855670,63025.305,00000000
855680,63476.656,00000000
855690,62588.309,00000000
855700,62743.383,00000000
855710,61991.855,00000000
855720,62685.148,00000000
855730,62821.191,00000000
855740,62306.465,00000000
855750,62347.918,00000000
855760,62391.395,00000000
855770,62097.191,00000000
855780,61938.855,00000000
855790,62252.508,00000000
855800,62778.074,00000000
855810,62488.387,00000000
855820,61834.703,00000000
855830,62202.457,00000000
855840,62272.684,00000000
855850,62020.750,00000000
855860,62669.383,00000000
855870,62895.902,00000000
855880,62533.836,00000000
855890,62314.891,00000000
855900,62863.727,00000000
855910,62780.355,00000000
855920,63032.316,00000000
855930,62452.453,00000000
855940,63872.488,00000000
855950,63239.887,00000000
855960,62367.758,00000000
855970,62081.914,00000000
855980,62297.598,00000000
855990,62846.906,00000000
856000,63307.316,00000000
856010,62808.965,00000000
856020,62434.328,00000000
856030,62826.488,00000000
856040,62430.719,00000000
856050,62203.074,00000000
856060,63036.145,00000000
856070,62686.715,00000000
856080,62872.320,00000000
856090,63365.207,00000000
856100,63027.344,00000000
856110,63240.406,00000000
856120,63215.605,00000000
856130,62232.945,00000000
856140,62973.418,00000000
856150,62555.273,00000000
856160,63285.863,00000000
856170,62593.020,00000000
856180,62966.031,00000000
856190,62955.559,00000000
856200,62389.461,00000000
856210,62863.281,00000000
856220,62457.227,00000000
856230,48209.262,00000000
856240,24207.275,00000000
856250,16048.989,00000000
856260,13025.529,00000000
856270,12222.541,00000000
856280,11375.662,00000000
856290,11276.573,00000000
856300,11153.060,00000000
856310,11147.396,00000000
856320,10691.314,00000000
856330,10805.832,00000000
856340,10568.691,00000000
856350,11100.688,00000000
856360,11198.563,00000000
856370,11022.921,00000000
856380,11112.184,00000000
856390,10905.108,00000000
856400,10532.879,00000000
856410,10728.289,00000000
856420,10990.084,00000000
856430,10799.725,00000000
856440,10850.902,00000000
856450,10731.430,00000000
856460,11018.127,00000000
856470,10641.807,00000000
856480,10845.101,00000000
856490,11072.298,00000000
856500,10924.996,00000000
856510,11247.557,00000000
856520,11141.334,00000000
856530,10514.155,00000000
856540,10494.261,00000000
856550,10464.808,00000000
856560,11052.960,00000000
856570,11213.528,00000000
856580,11885.572,00000000
856590,11170.886,00000000
856600,10893.321,00000000
856610,10787.860,00000000
856620,10801.201,00000000
856630,10926.292,00000000
856640,10856.058,00000000
856650,10287.990,00000000
856660,10775.945,00000000
856670,10896.896,00000000
856680,10375.561,00000000
856690,10470.626,00000000
856700,11030.124,00000000
856710,11224.465,00000000
856720,11506.749,00000000
856730,10966.883,00000000
856740,11173.878,00000000
856750,10923.580,00000000
856760,11104.614,00000000
856770,11181.072,00000000
856780,11366.814,00000000
856790,11773.044,00000000
856800,11414.147,00000000
856810,11030.381,00000000
856820,10859.656,00000000
856830,10743.046,00000000
856840,10797.719,00000000
856850,10663.468,00000000
856860,10903.708,00000000
856870,10432.519,00000000
856880,10807.252,00000000
856890,11002.060,00000000
856900,10938.847,00000000
856910,11060.491,00000000
856920,11284.516,00000000
856930,11106.184,00000000
856940,10918.146,00000000
856950,10897.368,00000000
856960,10953.725,00000000
856970,10340.636,00000000
856980,10849.040,00000000
856990,11194.037,00000000
857000,11183.278,00000000
857010,10925.521,00000000
857020,11239.136,00000000
857030,11028.741,00000000
857040,10996.313,00000000
857050,10787.676,00000000
857060,10764.155,00000000
857070,10618.635,00000000
857080,10807.361,00000000
857090,10539.112,00000000
857100,10769.409,00000000
857110,10737.881,00000000
857120,10722.245,00000000
857130,11158.323,00000000
857140,11072.470,00000000
857150,11338.219,00000000
857160,11131.191,00000000
857170,10742.394,00000000
857180,10503.762,00000000
857190,11763.088,00000000
857200,10945.238,00000000
857210,11051.030,00000000
857220,10636.277,00000000
857230,11139.160,00000000
857240,10864.817,00000000
857250,10950.004,00000000
857260,10602.753,00000000
857270,11013.751,00000000
857280,11301.726,00000000
857290,10822.433,00000000
857300,10742.025,00000000
857310,10599.660,00000000
857320,10524.609,00000000
857330,10949.354,00000000
857340,11199.167,00000000
857350,11298.505,00000000
857360,11121.558,00000000
857370,10835.392,00000000
857380,10687.601,00000000
857390,10836.449,00000000
857400,11168.391,00000000
857410,11229.630,00000000
857420,11152.821,00000000
857430,10879.447,00000000
857440,10896.235,00000000
857450,10766.530,00000000
857460,10691.870,00000000
857470,10890.899,00000000
857480,10744.184,00000000
857490,11673.472,00000000
857500,10955.986,00000000
857510,10990.923,00000000
857520,10621.950,00000000
857530,10751.701,00000000
857540,11310.509,00000000
857550,11663.900,00000000
857560,11097.253,00000000
857570,10718.800,00000000
857580,10748.339,00000000
857590,10864.635,00000000
857600,11125.050,00000000
857610,10777.096,00000000
857620,11068.671,00000000
857630,11335.481,00000000
857640,11213.116,00000000
857650,11143.341,00000000
857660,11378.174,00000000
857670,10718.274,00000000
857680,10840.119,00000000
857690,10989.661,00000000
857700,10921.846,00000000
857710,10749.605,00000000
857720,10617.216,00000000
857730,10944.327,00000000
857740,10834.232,00000000
857750,10963.687,00000000
857760,11033.645,00000000
857770,10866.657,00000000
857780,11189.540,00000000
857790,11082.344,00000000
857800,10557.295,00000000
857810,10471.422,00000000
857820,10677.523,00000000
857830,10834.111,00000000
857840,11091.883,00000000
857850,10928.292,00000000
857860,10920.906,00000000
857870,10917.034,00000000
857880,10733.939,00000000
857890,10917.030,00000000
857900,10682.027,00000000
857910,11125.577,00000000
857920,11005.495,00000000
857930,11404.084,00000000
857940,11249.132,00000000
857950,10996.939,00000000
857960,11363.668,00000000
857970,11094.397,00000000
857980,11133.920,00000000
857990,11152.454,00000000
858000,11049.941,00000000
858010,10736.015,00000000
858020,10464.625,00000000
858030,11026.996,00000000
858040,11258.137,00000000
858050,10920.521,00000000
858060,10959.165,00000000
858070,10918.537,00000000
858080,11606.819,00000000
858090,11036.513,00000000
858100,10805.150,00000000
858110,10517.314,00000000
858120,10934.127,00000000
858130,10774.396,00000000
858140,10663.220,00000000
858150,10510.184,00000000
858160,10695.149,00000000
858170,10677.441,00000000
858180,11599.792,00000000
858190,11218.387,00000000
858200,10884.350,00000000
858210,10625.559,00000000
858220,10989.643,00000000
858230,10971.626,00000000
858240,10770.935,00000000
858250,11208.680,00000000
858260,11471.051,00000000
858270,10961.799,00000000
858280,10525.365,00000000
858290,10594.997,00000000
858300,10940.203,00000000
858310,11241.678,00000000
858320,11467.711,00000000
858330,11569.939,00000000
858340,11059.385,00000000
858350,11369.780,00000000
858360,10805.407,00000000
858370,10895.608,00000000
858380,10964.552,00000000
858390,11111.942,00000000
858400,11476.144,00000000
858410,11116.897,00000000
858420,11274.001,00000000
858430,10644.145,00000000
858440,10894.258,00000000
858450,10791.350,00000000
858460,10722.425,00000000
858470,10893.335,00000000
858480,11215.515,00000000
858490,10914.964,00000000
858500,10998.699,00000000
858510,10995.292,00000000
858520,10981.534,00000000
858530,11002.200,00000000
858540,10889.152,00000000
858550,10669.424,00000000
858560,11177.620,00000000
858570,10989.278,00000000
858580,10794.801,00000000
858590,11076.279,00000000
858600,10987.479,00000000
858610,11460.223,00000000
858620,10775.897,00000000
858630,10993.750,00000000
858640,11057.306,00000000
858650,10833.071,00000000
858660,10591.133,00000000
858670,11261.663,00000000
858680,11971.948,00000000
858690,11161.991,00000000
858700,10881.298,00000000
858710,11296.201,00000000
858720,10850.386,00000000
858730,10987.226,00000000
858740,11361.737,00000000
858750,11364.806,00000000
858760,11036.389,00000000
858770,10750.199,00000000
858780,10787.392,00000000
858790,10888.779,00000000
858800,11268.978,00000000
858810,11244.303,00000000
858820,10910.565,00000000
858830,11009.888,00000000
858840,10841.064,00000000
858850,10820.758,00000000
858860,11048.176,00000000
858870,11515.162,00000000
858880,10949.715,00000000
858890,10942.935,00000000
858900,11278.674,00000000
858910,11203.113,00000000
858920,11042.066,00000000
858930,11298.417,00000000
858940,11153.968,00000000
858950,11262.313,00000000
858960,11333.271,00000000
858970,10867.280,00000000
858980,10923.870,00000000
858990,11200.973,00000000
859000,11384.941,00000000
859010,11524.142,00000000
859020,11361.997,00000000
859030,11272.947,00000000
859040,10904.655,00000000
859050,10672.997,00000000
859060,11370.729,00000000
859070,10950.547,00000000
859080,10958.567,00000000
859090,11097.086,00000000
859100,10634.401,00000000
859110,11068.789,00000000
859120,10659.669,00000000
859130,10941.072,00000000
859140,10546.493,00000000
859150,10998.113,00000000
859160,10969.320,00000000
859170,11071.017,00000000
859180,10581.527,00000000
859190,10991.608,00000000
859200,11368.613,00000000
859210,11067.271,00000000
859220,11275.866,00000000
859230,10927.938,00000000
859240,11004.111,00000000
859250,11340.254,00000000
859260,10780.999,00000000
859270,10895.660,00000000
859280,10882.671,00000000
859290,11289.381,00000000
859300,11877.305,00000000
859310,11766.385,00000000
859320,11286.571,00000000
859330,11323.913,00000000
859340,10869.827,00000000
859350,11101.875,00000000
859360,11450.342,00000000
859370,10783.699,00000000
859380,10885.859,00000000
859390,11134.309,00000000
859400,11264.444,00000000
859410,11185.350,00000000
859420,11060.213,00000000
859430,11453.504,00000000
859440,11247.470,00000000
859450,11183.051,00000000
859460,10856.718,00000000
859470,11027.589,00000000
859480,11005.857,00000000
859490,10785.541,00000000
859500,11126.223,00000000
859510,10990.313,00000000
859520,11447.682,00000000
859530,11087.571,00000000
859540,11504.640,00000000
859550,11096.001,00000000
859560,10924.688,00000000
859570,11041.897,00000000
859580,11035.265,00000000
859590,11501.794,00000000
859600,11318.620,00000000
859610,11394.475,00000000
859620,11080.079,00000000
859630,11085.856,00000000
859640,11115.530,00000000
859650,11629.780,00000000
859660,11699.634,00000000
859670,11430.233,00000000
859680,10841.727,00000000
859690,11118.633,00000000
859700,11065.343,00000000
859710,11259.577,00000000
859720,11052.004,00000000
859730,11703.827,00000000
859740,11548.848,00000000
859750,11303.585,00000000
859760,11295.879,00000000
859770,11019.258,00000000
859780,11213.367,00000000
859790,11392.471,00000000
859800,11531.770,00000000
859810,11195.367,00000000
859820,11115.096,00000000
859830,10981.276,00000000
859840,10974.854,00000000
859850,10910.458,00000000
859860,11236.313,00000000
859870,11167.513,00000000
859880,11186.075,00000000
859890,10612.607,00000000
859900,11086.532,00000000
859910,10753.741,00000000
859920,11026.099,00000000
859930,11392.001,00000000
859940,11535.987,00000000
859950,11253.775,00000000
859960,10764.146,00000000
859970,11293.031,00000000
859980,11400.743,00000000
859990,10931.171,00000000
860000,11271.237,00000000
860010,11403.875,00000000
860020,11135.083,00000000
860030,10903.576,00000000
860040,11220.901,00000000
860050,10744.376,00000000
860060,11048.640,00000000
860070,11536.847,00000000
860080,11623.866,00000000
860090,11404.908,00000000
860100,10909.393,00000000
860110,10901.463,00000000
860120,10806.520,00000000
860130,11144.729,00000000
860140,10854.043,00000000
860150,11068.151,00000000
860160,11244.140,00000000
860170,11006.378,00000000
860180,11243.201,00000000
860190,10756.144,00000000
860200,10705.455,00000000
860210,10689.618,00000000
860220,11105.343,00000000
860230,10850.973,00000000
860240,10691.866,00000000
860250,10409.673,00000000
860260,11101.609,00000000
860270,11279.702,00000000
860280,11296.696,00000000
860290,11165.274,00000000
860300,10746.373,00000000
860310,10564.762,00000000
860320,11150.864,00000000
860330,10906.827,00000000
860340,11052.009,00000000
860350,11097.891,00000000
860360,11229.067,00000000
860370,11228.563,00000000
860380,11000.617,00000000
860390,10961.618,00000000
860400,11188.563,00000000
860410,11281.438,00000000
860420,11848.345,00000000
860430,11637.160,00000000
860440,11037.438,00000000
860450,10505.488,00000000
860460,10856.081,00000000
860470,10621.082,00000000
860480,11076.646,00000000
860490,10961.167,00000000
860500,11609.823,00000000
860510,11072.528,00000000
860520,10786.931,00000000
860530,11117.631,00000000
860540,11000.647,00000000
860550,11500.169,00000000
860560,11290.845,00000000
860570,11380.054,00000000
860580,11161.319,00000000
860590,10925.511,00000000
860600,11230.826,00000000
860610,10668.985,00000000
860620,10942.341,00000000
860630,11068.884,00000000
860640,11281.563,00000000
860650,10832.442,00000000
860660,10646.573,00000000
860670,10903.324,00000000
860680,10493.273,00000000
860690,10322.595,00000000
860700,10694.954,00000000
860710,10952.685,00000000
860720,11251.155,00000000
860730,10631.491,00000000
860740,11023.860,00000000
860750,11380.826,00000000
860760,11218.588,00000000
860770,10910.472,00000000
860780,11023.224,00000000
860790,10702.583,00000000
860800,10867.947,00000000
860810,11054.028,00000000
860820,10865.731,00000000
860830,11033.942,00000000
860840,11287.844,00000000
860850,11432.397,00000000
860860,11132.048,00000000
860870,10797.955,00000000
860880,10663.859,00000000
860890,10808.940,00000000
860900,10998.293,00000000
860910,11276.859,00000000
860920,11038.113,00000000
860930,10901.430,00000000
860940,10501.629,00000000
860950,10666.266,00000000
860960,10892.716,00000000
860970,11157.853,00000000
860980,11250.138,00000000
860990,11415.820,00000000
861000,10773.799,00000000
861010,10946.125,00000000
861020,10721.832,00000000
861030,10738.674,00000000
861040,10585.389,00000000
861050,10594.626,00000000
861060,11029.915,00000000
861070,10615.232,00000000
861080,10363.465,00000000
861090,10384.631,00000000
861100,10396.015,00000000
861110,11177.334,00000000
861120,10903.938,00000000
861130,10981.232,00000000
861140,11070.683,00000000
861150,10841.772,00000000
861160,10800.056,00000000
861170,11142.898,00000000
861180,10916.719,00000000
861190,10541.072,00000000
861200,10536.524,00000000
861210,10593.785,00000000
861220,10545.607,00000000
861230,18433.566,00000000
861240,22236.977,00000000
861250,23850.779,00000000
861260,24806.242,00000000
861270,23859.201,00000000
861280,24491.207,00000000
861290,24460.428,00000000
861300,20401.344,00000000
861310,15544.309,00000000
861320,13888.970,00000000
861330,13024.927,00000000
861340,12364.993,00000000
861350,12802.186,00000000
861360,12213.556,00000000
861370,12187.275,00000000
861380,12596.112,00000000
861390,12781.022,00000000
861400,12892.105,00000000
861410,12776.165,00000000
861420,12548.616,00000000
861430,12165.071,00000000
861440,11838.914,00000000
861450,12707.656,00000000
861460,12517.896,00000000
861470,12800.785,00000000
861480,16442.088,00000000
861490,16965.693,00000000
861500,15519.047,00000000
861510,13294.442,00000000
861520,16230.086,00000000
861530,17135.354,00000000
861540,17359.061,00000000
861550,17185.311,00000000
861560,17719.738,00000000
861570,17361.611,00000000
861580,17444.621,00000000
861590,18156.455,00000000
861600,18332.488,00000000
861610,18028.898,00000000
861620,17867.283,00000000
861630,17563.229,00000000
861640,17767.916,00000000
861650,17819.947,00000000
861660,17697.443,00000000
861670,18250.568,00000000
861680,18014.203,00000000
861690,17915.152,00000000
861700,17765.594,00000000
861710,17509.756,00000000
861720,16985.713,00000000
861730,17139.217,00000000
861740,17459.555,00000000
861750,17492.557,00000000
861760,17460.875,00000000
861770,17232.066,00000000
861780,17622.922,00000000
861790,17464.064,00000000
861800,17792.268,00000000
861810,17176.975,00000000
861820,17781.682,00000000
861830,17839.145,00000000
861840,17331.363,00000000
861850,17719.699,00000000
861860,17205.949,00000000
861870,19597.398,00000000
861880,32056.105,00000000
861890,47864.125,00000000
861900,62836.996,00000000
861910,75128.055,00000000
861920,84501.898,00000000
861930,91239.047,00000000
861940,94545.961,00000000
861950,96236.148,00000000
861960,97054.313,00000000
861970,97926.953,00000000
861980,97307.250,00000000
861990,96406.016,00000000
862000,95980.172,00000000
862010,95587.688,00000000
862020,94979.055,00000000
862030,94481.273,00000000
862040,93989.141,00000000
862050,92654.406,00000000
862060,91662.680,00000000
862070,90041.461,00000000
862080,89283.984,00000000
862090,88878.695,00000000
862100,87932.445,00000000
862110,88120.680,00000000
862120,86402.617,00000000
862130,86479.906,00000000
862140,85059.531,00000000
862150,85411.172,00000000
862160,84645.156,00000000
862170,84883.609,00000000
862180,84584.750,00000000
862190,83682.031,00000000
862200,83177.320,00000000
862210,83061.758,00000000
862220,83011.367,00000000
862230,87790.984,00000000
862240,103365.016,00000000
862250,109150.266,00000000
862260,111174.281,00000000
862270,90587.617,00000000
862280,77143.570,00000000
862290,72604.352,00000000
862300,70957.680,00000000
862310,70091.273,00000000
862320,69973.188,00000000
862330,69612.305,00000000
862340,69364.250,00000000
862350,68986.109,00000000
862360,69760.039,00000000
862370,69478.148,00000000
862380,69456.961,00000000
862390,69132.984,00000000
862400,69438.492,00000000
862410,69404.773,00000000
862420,69787.953,00000000
862430,69800.242,00000000
862440,69434.250,00000000
862450,69299.234,00000000
862460,69142.758,00000000
862470,68818.547,00000000
862480,69182.852,00000000
862490,68905.813,00000000
862500,68855.852,00000000
862510,69385.578,00000000
862520,68189.539,00000000
862530,65088.723,00000000
862540,63239.867,00000000
862550,62816.133,00000000
862560,62300.738,00000000
862570,62501.098,00000000
862580,62701.930,00000000
862590,62860.348,00000000
862600,62736.273,00000000
862610,62198.789,00000000
862620,62014.207,00000000
862630,62204.273,00000000
862640,61908.656,00000000
862650,62420.922,00000000
862660,62249.734,00000000
862670,62343.344,00000000
862680,62728.371,00000000
862690,62789.973,00000000
862700,62492.512,00000000
862710,63040.629,00000000
862720,62082.418,00000000
862730,63750.742,00000000
862740,63685.984,00000000
862750,63242.160,00000000
862760,62457.207,00000000
862770,62968.488,00000000
862780,62761.785,00000000
862790,62475.207,00000000
862800,63014.215,00000000
862810,62641.098,00000000
862820,62400.906,00000000
862830,62785.488,00000000
862840,62802.387,00000000
862850,62699.160,00000000
862860,62889.445,00000000
862870,63205.766,00000000
862880,63433.582,00000000
862890,62983.488,00000000
862900,63204.043,00000000
862910,62605.359,00000000
862920,62055.945,00000000
862930,62691.051,00000000
862940,62480.746,00000000
862950,61831.766,00000000
862960,62146.449,00000000
862970,62469.461,00000000
862980,62357.047,00000000
862990,62842.078,00000000
863000,62519.934,00000000
863010,63301.195,00000000
863020,63604.941,00000000
863030,62573.254,00000000
863040,62995.695,00000000
863050,63211.621,00000000
863060,62619.098,00000000
863070,62794.676,00000000
863080,63069.797,00000000
863090,62524.168,00000000
863100,62731.742,00000000
863110,62367.723,00000000
863120,62056.348,00000000
863130,62105.926,00000000
863140,62452.395,00000000
863150,63354.156,00000000
863160,62399.934,00000000
863170,62492.613,00000000
