Timestamp(ms),Current(uA),D0-D7
425080,10647.096,00000000
425090,10957.355,00000000
425100,11179.011,00000000
425110,11159.143,00000000
425120,11066.203,00000000
425130,10802.590,00000000
425140,10970.641,00000000
425150,11442.944,00000000
425160,11610.016,00000000
425170,11213.928,00000000
425180,10967.062,00000000
425190,10571.596,00000000
425200,10655.687,00000000
425210,10972.265,00000000
425220,10778.936,00000000
425230,10486.331,00000000
425240,10812.080,00000000
425250,11097.505,00000000
425260,10946.749,00000000
425270,11017.313,00000000
425280,11057.709,00000000
425290,11224.339,00000000
425300,11441.981,00000000
425310,11258.115,00000000
425320,11023.801,00000000
425330,10826.245,00000000
425340,11040.341,00000000
425350,10837.927,00000000
425360,11042.092,00000000
425370,10745.881,00000000
425380,10817.567,00000000
425390,11093.342,00000000
425400,11098.631,00000000
425410,10808.884,00000000
425420,10478.198,00000000
425430,11053.462,00000000
425440,11153.610,00000000
425450,11701.648,00000000
425460,10702.378,00000000
425470,10406.771,00000000
425480,11153.685,00000000
425490,11259.663,00000000
425500,11367.605,00000000
425510,11093.438,00000000
425520,10804.853,00000000
425530,10820.771,00000000
425540,10630.181,00000000
425550,10570.964,00000000
425560,10933.279,00000000
425570,11124.055,00000000
425580,11096.758,00000000
425590,11300.951,00000000
425600,11058.520,00000000
425610,10922.500,00000000
425620,10935.706,00000000
425630,10623.475,00000000
425640,11633.123,00000000
425650,11220.212,00000000
425660,11444.737,00000000
425670,11242.905,00000000
425680,11061.448,00000000
425690,10955.433,00000000
425700,10660.961,00000000
425710,10743.733,00000000
425720,11047.270,00000000
425730,11570.178,00000000
425740,11561.530,00000000
425750,10865.034,00000000
425760,10569.402,00000000
425770,10873.951,00000000
425780,11025.343,00000000
425790,11429.905,00000000
425800,11209.509,00000000
425810,10773.546,00000000
425820,10893.292,00000000
425830,10743.664,00000000
425840,10781.814,00000000
425850,11041.484,00000000
425860,11390.135,00000000
425870,11749.546,00000000
425880,11429.178,00000000
425890,11554.326,00000000
425900,11013.126,00000000
425910,10571.839,00000000
425920,10705.232,00000000
425930,11417.246,00000000
425940,11035.163,00000000
425950,10919.529,00000000
425960,10782.332,00000000
425970,10623.011,00000000
425980,10798.123,00000000
425990,10922.862,00000000
426000,11092.014,00000000
426010,10945.341,00000000
426020,11144.050,00000000
426030,11057.623,00000000
426040,10755.957,00000000
426050,10578.229,00000000
426060,10819.323,00000000
426070,10627.449,00000000
426080,10865.074,00000000
426090,10935.100,00000000
426100,10713.132,00000000
426110,10534.800,00000000
426120,10900.144,00000000
426130,10897.899,00000000
426140,11096.544,00000000
426150,11333.771,00000000
426160,11490.196,00000000
426170,11412.997,00000000
426180,11219.591,00000000
426190,11196.628,00000000
426200,11073.926,00000000
426210,11541.574,00000000
426220,11609.266,00000000
426230,11263.034,00000000
426240,11287.985,00000000
426250,10904.514,00000000
426260,11122.330,00000000
426270,11366.081,00000000
426280,11041.729,00000000
426290,11296.994,00000000
426300,11162.975,00000000
426310,11024.645,00000000
426320,11209.445,00000000
426330,11448.194,00000000
426340,11378.300,00000000
426350,11282.412,00000000
426360,11205.092,00000000
426370,11318.822,00000000
426380,10851.930,00000000
426390,11046.266,00000000
426400,10745.641,00000000
426410,11382.388,00000000
426420,10817.933,00000000
426430,11408.449,00000000
426440,10781.397,00000000
426450,10938.626,00000000
426460,11569.148,00000000
426470,10923.945,00000000
426480,11122.668,00000000
426490,11294.640,00000000
426500,11235.861,00000000
426510,11474.770,00000000
426520,10961.849,00000000
426530,10650.246,00000000
426540,11620.530,00000000
426550,11154.315,00000000
426560,11507.025,00000000
426570,11270.128,00000000
426580,10723.139,00000000
426590,11048.813,00000000
426600,10875.776,00000000
426610,10716.815,00000000
426620,10651.988,00000000
426630,10619.952,00000000
426640,10679.815,00000000
426650,11144.800,00000000
426660,10723.098,00000000
426670,11083.044,00000000
426680,10962.734,00000000
426690,11059.525,00000000
426700,11671.826,00000000
426710,11321.492,00000000
426720,10989.901,00000000
426730,11061.913,00000000
426740,10896.748,00000000
426750,10700.972,00000000
426760,10587.738,00000000
426770,11009.976,00000000
426780,11146.376,00000000
426790,10840.678,00000000
426800,10886.242,00000000
426810,10457.482,00000000
426820,10742.349,00000000
426830,10872.637,00000000
426840,11422.627,00000000
426850,11448.271,00000000
426860,11202.810,00000000
426870,10956.202,00000000
426880,10841.786,00000000
426890,11014.687,00000000
426900,11283.483,00000000
426910,11045.876,00000000
426920,11387.637,00000000
426930,11331.336,00000000
426940,11119.704,00000000
426950,11221.626,00000000
426960,11106.865,00000000
426970,11085.934,00000000
426980,11051.729,00000000
426990,11176.347,00000000
427000,10842.731,00000000
427010,10743.297,00000000
427020,10660.470,00000000
427030,10562.854,00000000
427040,11075.271,00000000
427050,11267.048,00000000
427060,11209.693,00000000
427070,10677.979,00000000
427080,11115.903,00000000
427090,11241.566,00000000
427100,10584.095,00000000
427110,10744.716,00000000
427120,11076.598,00000000
427130,11366.998,00000000
427140,10904.006,00000000
427150,10982.367,00000000
427160,11349.453,00000000
427170,10969.260,00000000
427180,11157.924,00000000
427190,10729.655,00000000
427200,11290.995,00000000
427210,10652.736,00000000
427220,10572.652,00000000
427230,11351.014,00000000
427240,11228.444,00000000
427250,11016.188,00000000
427260,11360.885,00000000
427270,10996.880,00000000
427280,11260.936,00000000
427290,10930.013,00000000
427300,11172.207,00000000
427310,10935.329,00000000
427320,10906.995,00000000
427330,10912.115,00000000
427340,10983.854,00000000
427350,10988.530,00000000
427360,10781.860,00000000
427370,11055.477,00000000
427380,11008.972,00000000
427390,11282.897,00000000
427400,11352.304,00000000
427410,11054.017,00000000
427420,11213.255,00000000
427430,10689.605,00000000
427440,10782.559,00000000
427450,10857.914,00000000
427460,10987.191,00000000
427470,11374.173,00000000
427480,11173.758,00000000
427490,10704.013,00000000
427500,10781.763,00000000
427510,10994.905,00000000
427520,11080.035,00000000
427530,11074.477,00000000
427540,11392.530,00000000
427550,11580.994,00000000
427560,10874.275,00000000
427570,11508.359,00000000
427580,10968.975,00000000
427590,10548.492,00000000
427600,11039.026,00000000
427610,11714.782,00000000
427620,11797.712,00000000
427630,11036.609,00000000
427640,10716.115,00000000
427650,10660.680,00000000
427660,11145.263,00000000
427670,10965.254,00000000
427680,11421.707,00000000
427690,10817.888,00000000
427700,10701.931,00000000
427710,10853.565,00000000
427720,11442.273,00000000
427730,10997.653,00000000
427740,11160.081,00000000
427750,10963.996,00000000
427760,11415.116,00000000
427770,10960.415,00000000
427780,10866.775,00000000
427790,10971.264,00000000
427800,11087.270,00000000
427810,11229.419,00000000
427820,11215.553,00000000
427830,11242.028,00000000
427840,10914.117,00000000
427850,10803.176,00000000
427860,11143.611,00000000
427870,10914.555,00000000
427880,10911.885,00000000
427890,11205.634,00000000
427900,10823.101,00000000
427910,10757.412,00000000
427920,10617.018,00000000
427930,10992.787,00000000
427940,11274.595,00000000
427950,11522.221,00000000
427960,11703.711,00000000
427970,10891.261,00000000
427980,10778.985,00000000
427990,10633.766,00000000
428000,10547.506,00000000
428010,10883.553,00000000
428020,11161.494,00000000
428030,11244.998,00000000
428040,11254.503,00000000
428050,11384.355,00000000
428060,11472.672,00000000
428070,11084.598,00000000
428080,11085.432,00000000
428090,11020.699,00000000
428100,11041.215,00000000
428110,10682.363,00000000
428120,10852.502,00000000
428130,10489.053,00000000
428140,10577.187,00000000
428150,10903.166,00000000
428160,11755.686,00000000
428170,12553.010,00000000
428180,12672.488,00000000
428190,12223.622,00000000
428200,11721.188,00000000
428210,11350.978,00000000
428220,11130.166,00000000
428230,10947.609,00000000
428240,11275.810,00000000
428250,11565.143,00000000
428260,11047.060,00000000
428270,10596.048,00000000
428280,10593.320,00000000
428290,10447.523,00000000
428300,10765.788,00000000
428310,10659.653,00000000
428320,10927.236,00000000
428330,10612.521,00000000
428340,10877.850,00000000
428350,10507.437,00000000
428360,10499.361,00000000
428370,10833.274,00000000
428380,11116.484,00000000
428390,11287.015,00000000
428400,10911.095,00000000
428410,11130.085,00000000
428420,10906.283,00000000
428430,10827.275,00000000
428440,11262.055,00000000
428450,11380.691,00000000
428460,11163.749,00000000
428470,10942.538,00000000
428480,11260.269,00000000
428490,10748.737,00000000
428500,11117.817,00000000
428510,10900.683,00000000
428520,10990.555,00000000
428530,11164.849,00000000
428540,10800.938,00000000
428550,10813.046,00000000
428560,10603.992,00000000
428570,11103.221,00000000
428580,10911.399,00000000
428590,11041.349,00000000
428600,10847.465,00000000
428610,10916.304,00000000
428620,10749.462,00000000
428630,10633.517,00000000
428640,11098.861,00000000
428650,10989.154,00000000
428660,11138.326,00000000
428670,11329.124,00000000
428680,11335.861,00000000
428690,10822.188,00000000
428700,10542.187,00000000
428710,10753.945,00000000
428720,11128.077,00000000
428730,11102.688,00000000
428740,11097.462,00000000
428750,10481.847,00000000
428760,10608.135,00000000
428770,14101.229,00000000
428780,20861.859,00000000
428790,23675.984,00000000
428800,24401.338,00000000
428810,24724.426,00000000
428820,24239.416,00000000
428830,24812.627,00000000
428840,24108.561,00000000
428850,17671.268,00000000
428860,14585.646,00000000
428870,13409.100,00000000
428880,12861.423,00000000
428890,12184.378,00000000
428900,12203.194,00000000
428910,12311.528,00000000
428920,12263.504,00000000
428930,12968.745,00000000
428940,13163.516,00000000
428950,12904.848,00000000
428960,12583.166,00000000
428970,12799.166,00000000
428980,12537.064,00000000
428990,12321.240,00000000
429000,12163.401,00000000
429010,12665.835,00000000
429020,12776.694,00000000
429030,12236.711,00000000
429040,12801.988,00000000
429050,12462.966,00000000
429060,12458.945,00000000
429070,13083.524,00000000
429080,13110.616,00000000
429090,12780.766,00000000
429100,11900.772,00000000
429110,12378.447,00000000
429120,12110.264,00000000
429130,12739.665,00000000
429140,13377.975,00000000
429150,12589.741,00000000
429160,12456.454,00000000
429170,12467.351,00000000
429180,12225.745,00000000
429190,12450.732,00000000
429200,12165.966,00000000
429210,12739.231,00000000
429220,12853.700,00000000
429230,12877.754,00000000
429240,12380.727,00000000
429250,11870.062,00000000
429260,12427.317,00000000
429270,12566.006,00000000
429280,12413.489,00000000
429290,12234.941,00000000
429300,12819.795,00000000
429310,12519.054,00000000
429320,12186.830,00000000
429330,11711.967,00000000
429340,12694.276,00000000
429350,12917.283,00000000
429360,12683.037,00000000
429370,12495.790,00000000
429380,12181.414,00000000
429390,12279.634,00000000
429400,12326.085,00000000
429410,12133.013,00000000
429420,12221.481,00000000
429430,12566.716,00000000
429440,12692.131,00000000
429450,12226.894,00000000
429460,12533.260,00000000
429470,12242.696,00000000
429480,12084.161,00000000
429490,12654.753,00000000
429500,12611.553,00000000
429510,12563.052,00000000
429520,12685.009,00000000
429530,12109.953,00000000
429540,12233.939,00000000
429550,12258.950,00000000
429560,12456.174,00000000
429570,12565.999,00000000
429580,12789.144,00000000
429590,12688.066,00000000
429600,12661.393,00000000
429610,11970.845,00000000
429620,12338.865,00000000
429630,12700.007,00000000
429640,12786.381,00000000
429650,12315.170,00000000
429660,12621.253,00000000
429670,12117.081,00000000
429680,11954.769,00000000
429690,12548.218,00000000
429700,12801.957,00000000
429710,12934.283,00000000
429720,12820.822,00000000
429730,12533.673,00000000
429740,12573.717,00000000
429750,12318.645,00000000
429760,12201.775,00000000
429770,13208.681,00000000
429780,35927.559,00000000
429790,52475.344,00000000
429800,58842.285,00000000
429810,60978.434,00000000
429820,62506.273,00000000
429830,63106.637,00000000
429840,62737.508,00000000
429850,62572.781,00000000
429860,62265.773,00000000
429870,62657.297,00000000
429880,62442.277,00000000
429890,61986.277,00000000
429900,62274.156,00000000
429910,62723.633,00000000
429920,63429.516,00000000
429930,62957.621,00000000
429940,62868.977,00000000
429950,63211.742,00000000
429960,62879.184,00000000
429970,62542.152,00000000
429980,62355.809,00000000
429990,62340.938,00000000
430000,62497.305,00000000
430010,62516.176,00000000
430020,61690.824,00000000
430030,62534.832,00000000
430040,62724.695,00000000
430050,62901.563,00000000
430060,63078.223,00000000
430070,62277.816,00000000
430080,62195.840,00000000
430090,62702.977,00000000
430100,62189.547,00000000
430110,62735.188,00000000
430120,62518.965,00000000
430130,62717.586,00000000
430140,62199.387,00000000
430150,62646.352,00000000
430160,62381.723,00000000
430170,61887.980,00000000
430180,62028.547,00000000
430190,62569.879,00000000
430200,62509.047,00000000
430210,62905.371,00000000
430220,62255.020,00000000
430230,62143.602,00000000
430240,61895.895,00000000
430250,62510.852,00000000
430260,62390.781,00000000
430270,61968.594,00000000
430280,63991.461,00000000
430290,63269.262,00000000
430300,62198.016,00000000
430310,62039.664,00000000
430320,62597.516,00000000
430330,63227.988,00000000
430340,62603.750,00000000
430350,61982.207,00000000
430360,62315.602,00000000
430370,62508.188,00000000
430380,61801.543,00000000
430390,61932.707,00000000
430400,62127.102,00000000
430410,62941.441,00000000
430420,63228.402,00000000
430430,62436.758,00000000
430440,62171.910,00000000
430450,62147.094,00000000
430460,62016.125,00000000
430470,62756.945,00000000
430480,62014.410,00000000
430490,62211.715,00000000
430500,62186.871,00000000
430510,61906.742,00000000
430520,61742.770,00000000
430530,61840.094,00000000
430540,61347.066,00000000
430550,62178.828,00000000
430560,62252.313,00000000
430570,62754.012,00000000
430580,62351.852,00000000
430590,62264.094,00000000
430600,62870.301,00000000
430610,62878.207,00000000
430620,62020.824,00000000
430630,62353.324,00000000
430640,62005.445,00000000
430650,61969.887,00000000
430660,62028.020,00000000
430670,62382.652,00000000
430680,62846.625,00000000
430690,63318.434,00000000
430700,63072.652,00000000
430710,62058.066,00000000
430720,62551.004,00000000
430730,61890.590,00000000
430740,61833.023,00000000
430750,62600.469,00000000
430760,63083.266,00000000
430770,62854.375,00000000
430780,62378.949,00000000
430790,61605.086,00000000
430800,61751.789,00000000
430810,62450.137,00000000
430820,62304.551,00000000
430830,62565.828,00000000
430840,62502.746,00000000
430850,62168.668,00000000
430860,61867.813,00000000
430870,61843.645,00000000
430880,62309.371,00000000
430890,62498.578,00000000
430900,62462.891,00000000
430910,62855.746,00000000
430920,62467.219,00000000
430930,62716.754,00000000
430940,62330.438,00000000
430950,62531.676,00000000
430960,62061.715,00000000
430970,62963.195,00000000
430980,61886.145,00000000
430990,61799.500,00000000
431000,61635.023,00000000
431010,61375.348,00000000
431020,61881.324,00000000
431030,62418.457,00000000
431040,62354.746,00000000
431050,62094.328,00000000
431060,62163.203,00000000
431070,62436.512,00000000
431080,61773.289,00000000
431090,62133.949,00000000
431100,62418.074,00000000
431110,61874.473,00000000
431120,62269.156,00000000
431130,62282.387,00000000
431140,62454.289,00000000
431150,61772.195,00000000
431160,62595.391,00000000
431170,62644.395,00000000
431180,62729.578,00000000
431190,62345.469,00000000
431200,62876.297,00000000
431210,61737.715,00000000
431220,62281.051,00000000
431230,62046.145,00000000
431240,62496.441,00000000
431250,62554.199,00000000
431260,61709.344,00000000
431270,61371.594,00000000
431280,62026.117,00000000
431290,62031.266,00000000
431300,62130.160,00000000
431310,62595.723,00000000
431320,62919.344,00000000
431330,62316.566,00000000
431340,61425.152,00000000
431350,61961.805,00000000
431360,62708.926,00000000
431370,62780.566,00000000
431380,63085.820,00000000
431390,62543.945,00000000
431400,62296.609,00000000
431410,61462.531,00000000
431420,62093.242,00000000
431430,62071.660,00000000
431440,62412.270,00000000
431450,62583.273,00000000
431460,63249.996,00000000
431470,62717.199,00000000
431480,61763.836,00000000
431490,61693.109,00000000
431500,61274.066,00000000
431510,62852.961,00000000
431520,63051.039,00000000
431530,63089.797,00000000
431540,61939.383,00000000
431550,61917.422,00000000
431560,61794.289,00000000
431570,61728.570,00000000
431580,61671.172,00000000
431590,63118.762,00000000
431600,62400.891,00000000
431610,62311.813,00000000
431620,62263.145,00000000
431630,61770.930,00000000
431640,62535.859,00000000
431650,62739.539,00000000
431660,62358.570,00000000
431670,62408.801,00000000
431680,62273.879,00000000
431690,62113.988,00000000
431700,62314.402,00000000
431710,62377.848,00000000
431720,63310.516,00000000
431730,63645.613,00000000
431740,63488.859,00000000
431750,63025.348,00000000
431760,62537.098,00000000
431770,62131.254,00000000
431780,62348.215,00000000
431790,62874.359,00000000
431800,62682.660,00000000
431810,62673.098,00000000
431820,62738.652,00000000
431830,62647.563,00000000
431840,62307.207,00000000
431850,61957.059,00000000
431860,62716.969,00000000
431870,63665.730,00000000
431880,63360.113,00000000
431890,62681.973,00000000
431900,62382.895,00000000
431910,62201.414,00000000
431920,34133.918,00000000
431930,19539.369,00000000
431940,14188.562,00000000
431950,12348.009,00000000
431960,11436.646,00000000
431970,11168.784,00000000
431980,11017.337,00000000
431990,10923.424,00000000
432000,10911.729,00000000
432010,11172.838,00000000
432020,11235.311,00000000
432030,10787.559,00000000
432040,10749.854,00000000
432050,10587.883,00000000
432060,10499.960,00000000
432070,11320.274,00000000
432080,11040.222,00000000
432090,11334.771,00000000
432100,11046.225,00000000
432110,10906.349,00000000
432120,10902.471,00000000
432130,11109.500,00000000
432140,11014.205,00000000
432150,11264.066,00000000
432160,10690.728,00000000
432170,10985.727,00000000
432180,10989.892,00000000
432190,10440.608,00000000
432200,10800.302,00000000
432210,10769.450,00000000
432220,10735.214,00000000
432230,10851.148,00000000
432240,10898.335,00000000
432250,10591.921,00000000
432260,11018.076,00000000
432270,10497.853,00000000
432280,11101.835,00000000
432290,10790.174,00000000
432300,10902.037,00000000
432310,10957.773,00000000
432320,10789.136,00000000
432330,10652.112,00000000
432340,10618.359,00000000
432350,11237.188,00000000
432360,11191.574,00000000
432370,11107.256,00000000
432380,11259.533,00000000
432390,10620.620,00000000
432400,10700.463,00000000
432410,10802.004,00000000
432420,11323.724,00000000
432430,11282.721,00000000
432440,10733.866,00000000
432450,10774.733,00000000
432460,11100.694,00000000
432470,11082.626,00000000
432480,10741.465,00000000
432490,11274.384,00000000
432500,10914.695,00000000
432510,11176.133,00000000
432520,11161.187,00000000
432530,11292.782,00000000
432540,10649.639,00000000
432550,10885.060,00000000
432560,10917.158,00000000
432570,10792.679,00000000
432580,11284.497,00000000
432590,10957.044,00000000
432600,10823.341,00000000
432610,10942.108,00000000
432620,10906.427,00000000
432630,10866.513,00000000
432640,11123.587,00000000
432650,11235.577,00000000
432660,10853.231,00000000
432670,10782.139,00000000
432680,10766.097,00000000
432690,11069.501,00000000
432700,11184.582,00000000
432710,10729.206,00000000
432720,11002.535,00000000
432730,10598.430,00000000
432740,10598.724,00000000
432750,10280.331,00000000
432760,10514.188,00000000
432770,10982.544,00000000
432780,10929.961,00000000
432790,11156.874,00000000
432800,10918.340,00000000
432810,10799.904,00000000
432820,11177.349,00000000
432830,11142.270,00000000
432840,11278.030,00000000
432850,11092.270,00000000
432860,11740.330,00000000
432870,11193.906,00000000
432880,10656.209,00000000
432890,11289.564,00000000
432900,10766.038,00000000
432910,10932.944,00000000
432920,10998.815,00000000
432930,11599.733,00000000
432940,11060.982,00000000
432950,10822.702,00000000
432960,10736.403,00000000
432970,10376.499,00000000
432980,10690.108,00000000
432990,11102.341,00000000
433000,10939.041,00000000
433010,10694.266,00000000
433020,10526.285,00000000
433030,10530.428,00000000
433040,10819.021,00000000
433050,11456.066,00000000
433060,11417.311,00000000
433070,11302.022,00000000
433080,10897.350,00000000
433090,10732.504,00000000
433100,11392.259,00000000
433110,10490.984,00000000
433120,10741.233,00000000
433130,11292.443,00000000
433140,10983.824,00000000
433150,10701.798,00000000
433160,10979.667,00000000
433170,10942.865,00000000
433180,10845.711,00000000
433190,10984.525,00000000
433200,11610.859,00000000
433210,11571.377,00000000
433220,11282.278,00000000
433230,11418.413,00000000
433240,11071.706,00000000
433250,10945.678,00000000
433260,11046.250,00000000
433270,11467.467,00000000
433280,11057.695,00000000
433290,10892.908,00000000
433300,10564.063,00000000
433310,10354.927,00000000
433320,11177.624,00000000
433330,11572.217,00000000
433340,11219.349,00000000
433350,10953.934,00000000
433360,11303.651,00000000
433370,11427.537,00000000
433380,11078.405,00000000
433390,10848.817,00000000
433400,11153.651,00000000
433410,11192.849,00000000
433420,11334.052,00000000
433430,10659.312,00000000
433440,10919.188,00000000
433450,10771.833,00000000
433460,10783.135,00000000
433470,11240.236,00000000
433480,11465.459,00000000
433490,11118.551,00000000
433500,10904.158,00000000
433510,10648.675,00000000
433520,10592.893,00000000
433530,10874.818,00000000
433540,10983.302,00000000
433550,11004.932,00000000
433560,11011.424,00000000
433570,11126.476,00000000
433580,10792.694,00000000
433590,10927.289,00000000
433600,10631.237,00000000
433610,10423.575,00000000
433620,10712.970,00000000
433630,11299.930,00000000
433640,10819.146,00000000
433650,10864.603,00000000
433660,11026.766,00000000
433670,11335.554,00000000
433680,11355.937,00000000
433690,10957.973,00000000
433700,11621.034,00000000
433710,11208.123,00000000
433720,11390.313,00000000
433730,10762.429,00000000
433740,10841.397,00000000
433750,11199.244,00000000
433760,11718.156,00000000
433770,11635.749,00000000
433780,10892.334,00000000
433790,10840.777,00000000
433800,10654.487,00000000
433810,10750.074,00000000
433820,10633.295,00000000
433830,10652.681,00000000
433840,11159.821,00000000
433850,11036.309,00000000
433860,11175.335,00000000
433870,11027.750,00000000
433880,10592.934,00000000
433890,11079.651,00000000
433900,10824.508,00000000
433910,10732.621,00000000
433920,10420.623,00000000
433930,10802.889,00000000
433940,10730.343,00000000
433950,10739.172,00000000
433960,11238.190,00000000
433970,11056.142,00000000
433980,10830.190,00000000
433990,10457.752,00000000
434000,10994.901,00000000
434010,10649.340,00000000
434020,10824.354,00000000
434030,11430.653,00000000
434040,11113.745,00000000
434050,10671.585,00000000
434060,10609.162,00000000
434070,10445.982,00000000
434080,10344.840,00000000
434090,11149.182,00000000
434100,11072.016,00000000
434110,10758.182,00000000
434120,10742.086,00000000
434130,11033.278,00000000
434140,11181.164,00000000
434150,10728.626,00000000
434160,10947.561,00000000
434170,11148.811,00000000
434180,11330.093,00000000
434190,11185.875,00000000
434200,10783.111,00000000
434210,10697.049,00000000
434220,11334.484,00000000
434230,11253.261,00000000
434240,11310.627,00000000
434250,11652.330,00000000
434260,11507.784,00000000
434270,10800.448,00000000
434280,10771.261,00000000
434290,10755.652,00000000
434300,10497.195,00000000
434310,11005.802,00000000
434320,10821.560,00000000
434330,11249.220,00000000
434340,10939.867,00000000
434350,10971.808,00000000
434360,11235.139,00000000
434370,11055.709,00000000
434380,11086.271,00000000
434390,11022.489,00000000
434400,11194.773,00000000
434410,10755.306,00000000
434420,11303.058,00000000
434430,11271.544,00000000
434440,10818.306,00000000
434450,11062.595,00000000
434460,11078.888,00000000
434470,11163.369,00000000
434480,11124.587,00000000
434490,10753.692,00000000
434500,11015.473,00000000
434510,11050.831,00000000
434520,11350.363,00000000
434530,11284.570,00000000
434540,11309.529,00000000
434550,10563.885,00000000
434560,10945.766,00000000
434570,10866.474,00000000
434580,11160.760,00000000
434590,11235.986,00000000
434600,11481.102,00000000
434610,11207.096,00000000
434620,10898.994,00000000
434630,10582.285,00000000
434640,10944.549,00000000
434650,10608.299,00000000
434660,10773.771,00000000
434670,11121.509,00000000
434680,11035.081,00000000
434690,11351.720,00000000
434700,11104.648,00000000
434710,10624.681,00000000
434720,11507.645,00000000
434730,11612.874,00000000
434740,11324.507,00000000
434750,11121.776,00000000
434760,10630.308,00000000
434770,11352.846,00000000
434780,10984.009,00000000
434790,11013.295,00000000
434800,11224.827,00000000
434810,10870.263,00000000
434820,11218.941,00000000
434830,11086.582,00000000
434840,10967.749,00000000
434850,10956.774,00000000
434860,10864.216,00000000
434870,11016.551,00000000
434880,11280.779,00000000
434890,11071.477,00000000
434900,10861.259,00000000
434910,10605.438,00000000
434920,10785.244,00000000
434930,11377.093,00000000
434940,11431.213,00000000
434950,10992.056,00000000
434960,10891.984,00000000
434970,10952.978,00000000
434980,10993.631,00000000
434990,10939.024,00000000
435000,11207.981,00000000
435010,10903.473,00000000
435020,11234.926,00000000
435030,11174.739,00000000
435040,10859.993,00000000
435050,10479.068,00000000
435060,10873.582,00000000
435070,11211.746,00000000
435080,11212.916,00000000
435090,11535.251,00000000
435100,11259.237,00000000
435110,11197.399,00000000
435120,10777.080,00000000
435130,10841.404,00000000
435140,10841.137,00000000
435150,11294.938,00000000
435160,11218.786,00000000
435170,11144.784,00000000
435180,10833.567,00000000
435190,11006.697,00000000
435200,10729.010,00000000
435210,11347.449,00000000
435220,11414.277,00000000
435230,11331.783,00000000
435240,11228.125,00000000
435250,11040.353,00000000
435260,11058.369,00000000
435270,10916.028,00000000
435280,11226.105,00000000
435290,11020.955,00000000
435300,11152.810,00000000
435310,11864.123,00000000
435320,10771.331,00000000
435330,11172.818,00000000
435340,10748.092,00000000
435350,10612.235,00000000
435360,11052.173,00000000
435370,11320.496,00000000
435380,11300.719,00000000
435390,10777.339,00000000
435400,11134.936,00000000
435410,10685.011,00000000
435420,10982.751,00000000
435430,11354.601,00000000
435440,11283.930,00000000
435450,10956.339,00000000
435460,10777.367,00000000
435470,11515.414,00000000
435480,10895.545,00000000
435490,11067.125,00000000
435500,11528.682,00000000
435510,11671.378,00000000
435520,11025.970,00000000
435530,11030.313,00000000
435540,11036.584,00000000
435550,10896.555,00000000
435560,11159.729,00000000
435570,11157.407,00000000
435580,11260.523,00000000
435590,10875.405,00000000
435600,10918.132,00000000
435610,11043.439,00000000
435620,11015.974,00000000
435630,11201.288,00000000
435640,11116.001,00000000
435650,11691.923,00000000
435660,11197.074,00000000
435670,10796.637,00000000
435680,11016.140,00000000
435690,10875.370,00000000
435700,11368.586,00000000
435710,11327.989,00000000
435720,11277.451,00000000
435730,11103.033,00000000
435740,10814.866,00000000
435750,11231.458,00000000
435760,10967.923,00000000
435770,11064.739,00000000
435780,11225.629,00000000
435790,11028.854,00000000
435800,11440.567,00000000
435810,10996.439,00000000
435820,10856.739,00000000
435830,10799.262,00000000
435840,11477.220,00000000
435850,11437.368,00000000
435860,11037.652,00000000
435870,11130.557,00000000
435880,11297.999,00000000
435890,11133.680,00000000
435900,10907.348,00000000
435910,10783.485,00000000
435920,11316.486,00000000
435930,10919.128,00000000
435940,11186.488,00000000
435950,10838.818,00000000
435960,10586.252,00000000
435970,10474.733,00000000
435980,10886.938,00000000
435990,11034.164,00000000
436000,11119.080,00000000
436010,10921.527,00000000
436020,10943.446,00000000
436030,11123.503,00000000
436040,11110.735,00000000
436050,10489.680,00000000
436060,10934.728,00000000
436070,10908.603,00000000
436080,11572.306,00000000
436090,10771.483,00000000
436100,10512.957,00000000
436110,10368.301,00000000
436120,10386.139,00000000
436130,11282.340,00000000
436140,11079.962,00000000
436150,10792.773,00000000
436160,10839.822,00000000
436170,10891.980,00000000
436180,11112.954,00000000
436190,10815.646,00000000
436200,10850.792,00000000
436210,10574.223,00000000
436220,11319.077,00000000
436230,11243.524,00000000
436240,10658.384,00000000
436250,10571.953,00000000
436260,10832.043,00000000
436270,11004.813,00000000
436280,11027.104,00000000
436290,10938.355,00000000
436300,10824.598,00000000
436310,11204.428,00000000
436320,11305.968,00000000
436330,11008.598,00000000
436340,10748.262,00000000
436350,10989.133,00000000
436360,10779.684,00000000
436370,11050.923,00000000
436380,11078.759,00000000
436390,11003.617,00000000
436400,10607.204,00000000
436410,10678.556,00000000
436420,11076.644,00000000
436430,10662.280,00000000
436440,11074.194,00000000
436450,11107.468,00000000
436460,11159.396,00000000
436470,11491.558,00000000
436480,11076.291,00000000
436490,11185.031,00000000
436500,11033.942,00000000
436510,11162.091,00000000
436520,10671.204,00000000
436530,11057.521,00000000
436540,11007.729,00000000
436550,11121.163,00000000
436560,11085.395,00000000
436570,10698.323,00000000
436580,10666.944,00000000
436590,10973.208,00000000
436600,10950.178,00000000
436610,11189.799,00000000
436620,10558.183,00000000
436630,10655.481,00000000
436640,10936.030,00000000
436650,10793.533,00000000
436660,11132.365,00000000
436670,10773.111,00000000
436680,11129.740,00000000
436690,11288.646,00000000
436700,11102.360,00000000
436710,10922.962,00000000
